Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Price,Mileage,Mileage_naa,Engine,Engine_naa,Power,Power_naa
2013,46000,Petrol,Manual,First,5.0,5.1,17.0,False,1497.0,False,118.0,False
2010,12000,Petrol,Manual,First,5.0,2.45,22.5,False,998.0,False,67.04,False
2005,13002,Petrol,Automatic,First,5.0,3.25,9.3,False,2771.0,False,193.1,False
2014,26000,Diesel,Manual,First,5.0,5.5,26.0,False,1498.0,False,98.6,False
2014,68365,CNG,Manual,First,5.0,3.77,11.308822619247861,False,998.0,False,58.16,False
2016,27833,Diesel,Automatic,First,5.0,49.24,0.0,False,2987.0,False,165.0,False
2016,51639,Petrol,Manual,First,5.0,3.04,22.74,False,796.0,False,47.3,False
2015,21000,Petrol,Manual,First,5.0,4.9,18.6,False,1197.0,False,81.83,False
2013,90000,Diesel,Manual,First,5.0,6.25,22.7,False,1498.0,False,89.84,False
2015,36255,Diesel,Automatic,First,5.0,33.0,19.59,False,1995.0,False,184.0,False
2011,58000,Diesel,Automatic,Second,5.0,27.0,11.7,False,2993.0,False,245.0,False
2014,48997,Petrol,Manual,Second,5.0,5.21,18.0,False,1198.0,False,86.7,False
2014,31130,Petrol,Manual,First,5.0,5.75,15.85,False,1499.0,False,110.4,False
2012,75668,Diesel,Automatic,First,5.0,16.58,14.74,False,2993.0,False,270.9,False
2015,12000,Petrol,Manual,First,5.0,11.0,14.53,False,1798.0,False,138.0,False
2014,90000,Petrol,Manual,Second,5.0,2.8,20.36,False,1197.0,False,78.9,False
2019,17320,Diesel,Automatic,First,5.0,37.99,15.8,False,2148.0,False,170.0,False
2011,85000,Diesel,Manual,Second,5.0,3.65,20.0,False,1968.0,False,108.5,False
2007,130000,Diesel,Manual,First,7.0,6.0,13.1,False,2499.0,False,141.0,False
2013,60328,Petrol,Manual,First,5.0,4.54,15.6,False,1196.0,False,70.0,False
2015,34327,Petrol,Manual,First,5.0,5.4,18.0,False,1198.0,False,86.7,False
2014,75000,Diesel,Manual,First,5.0,3.3,19.1,False,1405.0,False,70.0,False
2012,86000,Diesel,Automatic,Second,5.0,18.25,14.7,False,1985.0,False,163.0,False
2017,12000,Petrol,Manual,First,5.0,3.1,22.7,False,799.0,False,53.0,False
2013,57759,Petrol,Manual,First,5.0,3.84,21.1,False,814.0,False,55.2,False
2016,24300,Petrol,Manual,First,5.0,2.44,22.74,False,796.0,False,47.3,False
2011,66000,Petrol,Manual,Second,5.0,3.6,16.47,False,1198.0,False,73.9,False
2015,75915,Petrol,Manual,First,5.0,3.9,20.36,False,1197.0,False,78.9,False
2013,107000,Petrol,Manual,Second,5.0,2.9,16.95,False,1498.0,False,97.7,False
2008,86000,Petrol,Manual,Second,5.0,3.5,14.53,False,1798.0,False,138.1,False
2009,160000,Diesel,Manual,Second,5.0,3.5,18.1,False,1493.0,False,110.0,False
2019,3000,Petrol,Manual,First,5.0,3.5,24.7,False,796.0,False,47.3,False
2015,72495,Diesel,Manual,First,5.0,7.0,21.9,False,1396.0,False,88.76,False
2016,33000,Diesel,Automatic,First,5.0,8.7,19.08,False,1582.0,False,126.2,False
2014,60000,Diesel,Automatic,First,7.0,45.0,12.07,False,2967.0,False,241.4,False
2016,80103,Diesel,Manual,First,5.0,1.8,25.0,False,1396.0,False,69.0,False
2007,42100,Petrol,Manual,First,5.0,0.99,18.0,False,995.0,False,62.0,False
2018,4500,Petrol,Manual,First,5.0,4.8,18.9,False,1197.0,False,81.86,False
2014,97000,Diesel,Manual,First,7.0,17.95,12.55,False,2982.0,False,169.0,False
2016,50000,Electric,Automatic,First,5.0,13.0,17.959100868574748,True,72.0,False,41.0,False
2017,51223,Petrol,Manual,First,5.0,5.66,18.9,False,1197.0,False,81.86,False
2009,64000,Petrol,Manual,First,5.0,3.1,17.0,False,1497.0,False,118.0,False
2016,56911,Petrol,Manual,First,5.0,6.54,18.6,False,1197.0,False,81.86,False
2015,147848,Diesel,Manual,First,8.0,13.2,12.8,False,2494.0,False,102.0,False
2018,21290,Petrol,Automatic,First,4.0,56.8,13.0,False,4951.0,False,395.0,False
2019,14076,Diesel,Automatic,First,7.0,19.4,11.36,False,2755.0,False,171.5,False
2007,75180,Petrol,Manual,First,5.0,1.65,18.2,False,1061.0,False,64.0,False
2013,92000,Diesel,Manual,Second,5.0,4.35,22.9,False,1248.0,False,74.0,False
2015,57266,Diesel,Manual,First,5.0,6.5,20.5,False,1248.0,False,91.72,False
2007,64000,Petrol,Manual,First,5.0,1.11,18.2,False,998.0,False,67.1,False
2013,41000,Diesel,Manual,First,5.0,5.5,19.87,False,1461.0,False,83.8,False
2012,45999,Diesel,Manual,First,6.0,11.0,10.5,False,2835.0,False,107.2,False
2015,50000,Petrol,Automatic,First,5.0,3.9,23.1,False,998.0,False,67.04,False
2013,70000,Diesel,Manual,First,5.0,1.8,17.88,False,1405.0,False,48.21,False
2016,37540,Petrol,Manual,First,5.0,6.22,18.6,False,1197.0,False,81.86,False
2014,44000,Petrol,Automatic,First,5.0,4.3,23.1,False,998.0,False,67.04,False
2017,22500,Petrol,Manual,First,5.0,5.99,18.9,False,1197.0,False,81.86,False
2017,17431,Petrol,Manual,First,5.0,6.0,18.6,False,1197.0,False,81.83,False
2014,61566,Petrol,Manual,First,5.0,5.85,17.1,False,1591.0,False,121.3,False
2014,61730,Diesel,Automatic,First,5.0,19.94,12.39,False,2179.0,False,147.51,False
2009,68000,Petrol,Manual,First,5.0,2.9,16.1,False,1298.0,False,88.2,False
2014,29000,Petrol,Manual,First,5.0,4.25,18.0,False,1198.0,False,86.7,False
2010,156210,Diesel,Manual,First,5.0,5.99,21.43,False,1364.0,False,87.2,False
2013,46500,Diesel,Manual,First,5.0,3.3,27.4,False,1498.0,False,98.6,False
2009,52830,Diesel,Automatic,Second,5.0,8.08,16.77,False,2967.0,False,241.38,False
2017,39867,Petrol,Manual,First,5.0,4.5,22.5,False,998.0,False,67.04,False
2014,58972,Diesel,Manual,First,7.0,6.5,24.2,False,1498.0,False,98.6,False
2006,66000,Petrol,Automatic,Second,5.0,3.9,10.1,False,2354.0,False,152.0,False
2013,52000,Petrol,Manual,First,5.0,5.25,17.1,False,1591.0,False,121.3,False
2014,58000,Diesel,Automatic,First,7.0,17.0,11.72,False,2199.0,False,194.3,False
2012,58000,Petrol,Automatic,First,5.0,3.5,16.95,False,1197.0,False,78.9,False
2008,75000,Diesel,Manual,Second,5.0,3.0,17.7,False,1399.0,False,68.0,False
2015,41008,Petrol,Manual,Second,5.0,4.87,20.36,False,1197.0,False,78.9,False
2014,65000,Diesel,Manual,First,5.0,6.0,24.4,False,1120.0,False,71.0,False
2015,19000,Diesel,Automatic,First,5.0,15.5,18.19,False,1968.0,False,174.5,False
2008,74000,Petrol,Manual,Second,5.0,1.6,16.6,False,1388.0,False,68.0,False
2017,33000,Petrol,Automatic,First,5.0,7.25,21.4,False,1197.0,False,83.1,False
2010,95000,Diesel,Manual,Second,5.0,3.25,17.0,False,1896.0,False,105.0,False
2012,34000,Diesel,Manual,First,5.0,3.4,20.64,False,1498.0,False,108.5,False
2014,102865,Diesel,Automatic,First,7.0,30.5,12.07,False,2967.0,False,241.4,False
2016,52378,Petrol,Manual,First,5.0,7.97,17.0,False,1591.0,False,121.3,False
2012,38000,Diesel,Automatic,First,5.0,13.51,14.84,False,2143.0,False,170.0,False
2015,60334,Diesel,Manual,First,5.0,5.43,25.8,False,1498.0,False,98.6,False
2010,107000,Petrol,Manual,First,5.0,2.6,16.6,False,1388.0,False,68.0,False
2013,445000,Petrol,Manual,First,5.0,4.45,18.5,False,1197.0,False,82.9,False
2017,2196,Petrol,Manual,First,5.0,2.75,22.74,False,796.0,False,47.3,False
2010,24000,Petrol,Automatic,First,5.0,8.75,10.6,False,2996.0,False,258.0,False
2015,44846,Petrol,Manual,Second,5.0,5.41,14.6,False,1368.0,False,88.7,False
2018,64035,Diesel,Automatic,First,5.0,8.55,28.4,False,1248.0,False,73.75,False
2014,45600,Diesel,Manual,First,7.0,8.25,15.1,False,2179.0,False,140.0,False
2014,102001,Diesel,Automatic,First,7.0,23.58,11.1,False,2400.0,False,200.0,False
2014,47439,Petrol,Manual,First,5.0,4.49,20.36,False,1197.0,False,78.9,False
2010,193254,Diesel,Manual,First,7.0,12.99,11.5,False,2982.0,False,171.0,False
2016,29000,Petrol,Automatic,First,4.0,2.8,21.9,False,624.0,False,37.48,False
2016,51681,Diesel,Manual,First,8.0,8.43,19.98,False,1461.0,False,108.5,False
2015,50000,Diesel,Automatic,First,7.0,47.5,12.07,False,2967.0,False,241.4,False
2016,42666,Petrol,Automatic,First,5.0,8.95,18.0,False,1497.0,False,117.3,False
2013,65000,Diesel,Manual,Second,5.0,5.5,19.01,False,1461.0,False,108.45,False
2014,18776,Petrol,Manual,First,5.0,4.75,17.8,False,1198.0,False,86.7,False
2016,6714,Petrol,Manual,First,5.0,4.75,18.0,False,1198.0,False,86.7,False
2009,40000,Petrol,Automatic,Second,5.0,9.5,12.05,False,1995.0,False,154.0,False
2011,88539,Diesel,Manual,First,5.0,3.77,23.2,False,1248.0,False,73.94,False
2012,65055,Petrol,Manual,Second,5.0,4.25,17.0,False,1497.0,False,118.0,False
2014,23000,Diesel,Automatic,First,5.0,19.9,18.88,False,1995.0,False,184.0,False
2009,60000,Diesel,Manual,First,5.0,4.0,15.0,False,1896.0,False,105.0,False
2013,59350,Petrol,Manual,First,5.0,4.16,19.1,False,1197.0,False,85.8,False
2015,19000,Diesel,Automatic,Second,5.0,38.0,16.36,False,2179.0,False,187.7,False
2016,45560,Petrol,Automatic,First,5.0,6.34,16.9,False,1197.0,False,82.0,False
2009,118000,Diesel,Manual,First,8.0,4.5,12.8,False,2494.0,False,102.0,False
2016,55000,Petrol,Manual,First,7.0,3.75,15.1,False,1196.0,False,73.0,False
2012,60000,Diesel,Automatic,Second,5.0,10.2,15.2,False,1968.0,False,140.8,False
2007,145000,Diesel,Manual,First,8.0,5.0,12.8,False,2494.0,False,102.0,False
2008,46810,Petrol,Manual,First,5.0,3.95,9.8,False,1995.0,False,163.5,False
2016,62767,Diesel,Manual,First,5.0,9.75,20.34,False,1498.0,False,103.2,False
2018,18553,Petrol,Manual,First,5.0,7.93,18.6,False,1197.0,False,81.86,False
2011,143143,Diesel,Manual,First,5.0,2.1,17.8,False,1399.0,False,67.0,False
2015,53497,Diesel,Manual,First,7.0,16.42,13.5,False,2477.0,False,175.56,False
2011,148000,Diesel,Manual,Second,7.0,8.9,14.66,False,2199.0,False,194.3,False
2012,95000,Diesel,Manual,First,7.0,7.21,15.1,False,2179.0,False,140.0,False
2015,100000,Diesel,Manual,First,8.0,13.5,12.8,False,2494.0,False,102.0,False
2016,29000,Diesel,Automatic,First,5.0,65.0,11.57,False,2987.0,False,254.79,False
2014,87000,Diesel,Manual,First,7.0,7.4,12.05,False,2179.0,False,120.0,False
2014,56838,Petrol,Automatic,First,5.0,5.15,16.8,False,1497.0,False,118.0,False
2013,100000,Diesel,Automatic,First,7.0,32.0,12.0,False,2987.0,False,224.0,False
2011,125000,Petrol,Manual,First,5.0,3.25,17.0,False,1497.0,False,118.0,False
2017,17000,Petrol,Automatic,First,5.0,3.95,22.5,False,998.0,False,67.0,False
2013,70000,Petrol,Manual,Second,5.0,1.5,15.4,False,1193.0,False,65.0,False
2010,50000,Petrol,Manual,Second,5.0,3.0,17.0,False,1197.0,False,80.0,False
2010,39800,Petrol,Manual,First,5.0,1.99,16.0,False,1198.0,False,90.0,False
2010,60000,Petrol,Manual,First,5.0,1.35,19.0,False,998.0,False,66.1,False
2009,58000,Diesel,Automatic,First,5.0,13.5,16.07,False,1995.0,False,181.0,False
2010,110009,Diesel,Manual,First,5.0,6.99,17.67,False,1968.0,False,138.08,False
2013,85000,Diesel,Manual,First,5.0,8.5,19.01,False,1461.0,False,108.5,False
2010,84000,Diesel,Manual,Second,5.0,2.89,22.07,False,1199.0,False,73.9,False
2011,51000,Diesel,Automatic,First,5.0,10.5,22.69,False,1995.0,False,190.0,False
2013,68880,Petrol,Manual,First,5.0,3.97,16.95,False,1498.0,False,97.7,False
2017,5500,Petrol,Automatic,First,5.0,4.25,24.07,False,998.0,False,67.1,False
2016,40052,Petrol,Manual,First,5.0,6.17,21.1,False,1197.0,False,85.8,False
2016,47293,Diesel,Automatic,First,5.0,38.72,14.16,False,1968.0,False,174.3,False
2013,79663,Diesel,Manual,First,5.0,6.5,16.8,False,1493.0,False,110.0,False
2013,63000,Diesel,Manual,Second,5.0,4.25,25.8,False,1498.0,False,98.6,False
2014,45000,Diesel,Manual,First,5.0,4.75,26.0,False,1498.0,False,98.6,False
2014,56501,Diesel,Automatic,First,7.0,17.71,12.9,False,2755.0,False,174.5,False
2015,58000,Diesel,Manual,First,5.0,5.85,20.34,False,1498.0,False,103.2,False
2011,51602,Diesel,Automatic,First,5.0,17.27,22.48,False,1995.0,False,190.0,False
2007,74199,Diesel,Automatic,First,5.0,9.25,16.07,False,1995.0,False,181.0,False
2017,25000,Petrol,Automatic,First,5.0,12.75,13.0,False,1591.0,False,121.3,False
2016,70000,Diesel,Automatic,Second,5.0,27.0,21.76,False,1995.0,False,190.0,False
2013,25000,Diesel,Automatic,Second,5.0,21.0,14.84,False,2143.0,False,167.62,False
2017,22000,Diesel,Manual,First,5.0,7.95,26.59,False,1248.0,False,74.0,False
2015,47020,Petrol,Manual,Second,5.0,4.5,23.1,False,998.0,False,67.04,False
2017,8000,Diesel,Automatic,First,5.0,33.75,19.59,False,1995.0,False,187.74,False
2010,73000,Diesel,Automatic,First,7.0,17.51,11.33,False,4134.0,False,335.2,False
2017,36973,Petrol,Manual,First,5.0,6.8,18.2,False,1199.0,False,88.7,False
2014,42083,Petrol,Manual,First,4.0,1.68,25.4,False,624.0,False,37.48,False
2016,61000,Petrol,Manual,First,5.0,2.9,24.7,False,796.0,False,47.3,False
2014,43628,Petrol,Manual,First,5.0,3.16,22.5,False,998.0,False,67.04,False
2014,60000,Diesel,Manual,First,5.0,3.9,24.4,False,1120.0,False,71.0,False
2010,54000,Petrol,Manual,Second,5.0,1.95,17.8,False,1199.0,False,76.8,False
2015,27001,Diesel,Automatic,First,5.0,26.52,16.36,False,2179.0,False,187.7,False
2010,52000,Diesel,Automatic,First,5.0,9.0,18.33,False,1968.0,False,167.7,False
2012,80000,Diesel,Manual,First,5.0,4.5,21.27,False,1396.0,False,88.76,False
2008,160000,Diesel,Manual,First,6.0,8.75,10.5,False,2835.0,False,107.2,False
2018,3300,Diesel,Automatic,First,5.0,11.5,24.3,False,1248.0,False,88.5,False
2016,35027,Petrol,Manual,First,5.0,3.0,24.07,False,998.0,False,67.1,False
2015,26568,Petrol,Manual,First,5.0,3.79,21.1,False,814.0,False,55.2,False
2015,59000,Diesel,Manual,First,5.0,6.0,28.09,False,1248.0,False,88.5,False
2016,51000,Diesel,Manual,First,5.0,13.25,19.67,False,1582.0,False,126.2,False
2012,56400,Diesel,Automatic,First,5.0,8.0,17.2,False,1968.0,False,138.1,False
2015,80000,Diesel,Manual,First,5.0,5.8,20.14,False,1498.0,False,88.8,False
2012,72000,Diesel,Automatic,Third,,13.85,18.48,False,1622.0034294936454,False,113.37409595233115,False
2013,107000,Diesel,Manual,Second,7.0,13.5,12.99,False,2494.0,False,100.6,False
2014,100000,Diesel,Automatic,First,5.0,25.0,14.21,False,2143.0,False,203.0,False
2016,59998,Diesel,Manual,First,5.0,5.49,20.14,False,1498.0,False,88.8,False
2013,105000,Diesel,Automatic,First,5.0,19.0,17.32,False,1968.0,False,150.0,False
2011,36000,Petrol,Manual,First,5.0,2.5,18.5,False,1197.0,False,80.0,False
2015,24350,Petrol,Manual,Second,5.0,3.0,19.81,False,1086.0,False,68.05,False
2018,28973,Diesel,Manual,First,5.0,6.64,24.7,False,1047.0,False,69.0,False
2017,8243,Petrol,Manual,First,5.0,3.21,21.1,False,814.0,False,55.2,False
2009,136642,Petrol,Manual,Second,5.0,1.55,17.92,False,1086.0,False,62.1,False
2011,60000,Petrol,Manual,First,5.0,2.59,17.92,False,1086.0,False,62.1,False
2008,100000,Diesel,Manual,Second,8.0,4.0,12.7,False,2609.0,False,120.0,False
2010,48689,Petrol,Manual,First,5.0,3.87,17.4,False,1497.0,False,117.3,False
2017,45000,Diesel,Manual,First,5.0,9.75,24.3,False,1248.0,False,88.5,False
2019,38163,Diesel,Automatic,First,5.0,32.91,17.11,False,1968.0,False,174.33,False
2011,43800,Diesel,Automatic,Second,5.0,16.75,14.21,False,2143.0,False,203.0,False
2007,92000,Petrol,Manual,First,5.0,1.9,13.5,False,1799.0,False,130.0,False
2017,14064,Petrol,Manual,First,5.0,6.59,18.6,False,1197.0,False,81.83,False
2017,42366,Diesel,Automatic,First,5.0,31.93,15.73,False,1968.0,False,174.33,False
2014,76551,Diesel,Manual,First,5.0,7.25,25.1,False,1498.0,False,98.6,False
2008,72672,Petrol,Manual,First,5.0,1.9,19.81,False,1086.0,False,68.05,False
2015,45000,Diesel,Manual,First,5.0,3.55,25.2,False,1248.0,False,74.0,False
2012,91696,Diesel,Automatic,First,7.0,9.25,11.4,False,2953.0,False,153.86,False
2009,66484,Petrol,Manual,First,5.0,1.65,13.8,False,1299.0,False,70.0,False
2019,15456,Diesel,Automatic,First,5.0,36.64,20.68,False,1995.0,False,190.0,False
2011,55000,Diesel,Automatic,Second,5.0,16.0,14.21,False,2143.0,False,203.0,False
2019,21112,CNG,Manual,First,5.0,5.38,6.419669983106869,False,1196.0,False,73.0,False
2011,98000,Petrol,Manual,First,,3.15,16.7,False,1622.0034294936454,False,113.37409595233115,False
2014,61297,Diesel,Manual,First,5.0,4.35,25.8,False,1498.0,False,98.6,False
2006,80000,Petrol,Manual,Second,5.0,1.2,17.3,False,993.0,False,60.0,False
2013,59000,Petrol,Manual,Second,5.0,4.1,18.5,False,1197.0,False,80.0,False
2009,150000,Diesel,Automatic,First,5.0,18.75,11.0,False,2993.0,False,235.0,False
2017,60083,Diesel,Manual,First,5.0,13.78,19.67,False,1582.0,False,126.2,False
2016,85450,Diesel,Manual,First,5.0,4.0,26.59,False,1248.0,False,74.0,False
2013,88000,Diesel,Manual,First,5.0,4.33,22.9,False,1248.0,False,74.0,False
2015,81828,Diesel,Manual,First,5.0,5.43,24.0,False,1186.0,False,73.97,False
2016,18000,Petrol,Manual,First,5.0,4.9,18.16,False,1196.0,False,86.8,False
2017,15000,Diesel,Automatic,First,5.0,70.0,15.97,False,2993.0,False,258.0,False
2016,34000,Diesel,Automatic,First,5.0,25.5,11.78,False,2143.0,False,167.62,False
2015,46000,Petrol,Automatic,First,5.0,5.1,18.9,False,1197.0,False,82.0,False
2013,48158,Diesel,Manual,First,5.0,6.7,22.32,False,1582.0,False,126.32,False
2013,93000,Diesel,Automatic,First,5.0,26.5,16.73,False,2993.0,False,218.0,False
2013,71007,Diesel,Manual,First,5.0,3.9,23.08,False,1461.0,False,63.1,False
2010,63067,Petrol,Manual,Second,5.0,2.7,15.5,False,1586.0,False,103.3,False
2011,70259,Diesel,Manual,First,5.0,2.95,21.12,False,1248.0,False,88.8,False
2015,13000,Diesel,Automatic,First,5.0,23.0,16.55,False,1968.0,False,140.0,False
2009,140000,Diesel,Manual,Second,5.0,2.49,17.8,False,1248.0,False,75.0,False
2015,130000,Diesel,Manual,First,5.0,4.5,25.2,False,1248.0,False,74.0,False
2011,89401,Diesel,Manual,First,5.0,4.5,21.43,False,1364.0,False,87.2,False
2015,67000,Diesel,Manual,First,5.0,6.9,27.3,False,1498.0,False,98.6,False
2010,65329,Petrol,Automatic,First,4.0,20.72,7.94,False,4395.0,False,450.0,False
2010,72000,Petrol,Manual,First,5.0,2.21,16.25,False,1198.0,False,73.9,False
2001,70000,Petrol,Manual,Third,5.0,0.55,0.0,False,1242.0,False,113.37409595233115,False
2011,82000,Diesel,Automatic,Second,5.0,13.9,12.35,False,2179.0,False,187.74,False
2010,85000,Petrol,Manual,First,5.0,1.46,15.3,False,1596.0,False,101.0,False
2012,83000,Diesel,Automatic,First,5.0,6.0,19.08,False,1582.0,False,126.32,False
2016,26000,Petrol,Manual,First,5.0,3.0,21.7,False,999.0,False,67.0,False
2012,27000,Diesel,Manual,First,5.0,3.5,22.3,False,1248.0,False,88.8,False
2018,37746,Diesel,Manual,First,5.0,7.59,21.19,False,1396.0,False,88.73,False
2009,63274,Petrol,Manual,Second,5.0,1.99,15.0,False,1586.0,False,104.68,False
2016,25000,Petrol,Manual,First,5.0,3.8,25.17,False,799.0,False,53.3,False
2013,197000,Diesel,Manual,First,7.0,4.0,11.68,False,2498.0,False,112.0,False
2013,45010,Petrol,Manual,Second,5.0,2.95,21.1,False,814.0,False,55.2,False
2013,75348,Diesel,Manual,First,5.0,3.75,25.8,False,1498.0,False,98.6,False
2010,90110,Diesel,Manual,First,5.0,2.5,22.07,False,1199.0,False,73.9,False
2011,102013,Petrol,Manual,First,5.0,3.75,17.0,False,1497.0,False,118.0,False
2015,36000,Diesel,Automatic,First,7.0,22.0,12.55,False,2982.0,False,168.5,False
2017,37578,Petrol,Manual,First,5.0,6.14,18.0,False,1198.0,False,86.7,False
2015,46001,Diesel,Automatic,First,5.0,16.0,20.58,False,1995.0,False,143.0,False
2014,46559,Petrol,Automatic,First,5.0,3.75,23.1,False,998.0,False,67.04,False
2015,48000,Diesel,Manual,First,8.0,11.75,12.99,False,2494.0,False,100.6,False
2013,46000,Diesel,Automatic,Second,5.0,24.0,16.36,False,2179.0,False,187.7,False
2017,15000,Petrol,Manual,First,5.0,8.9,17.5,False,1199.0,False,88.7,False
2012,85000,Diesel,Automatic,Third,5.0,10.0,17.05,False,1995.0,False,184.0,False
2014,32000,Petrol,Automatic,First,5.0,5.55,14.3,False,1598.0,False,103.5,False
2012,60818,Petrol,Manual,First,5.0,3.59,16.09,False,1598.0,False,103.5,False
2019,35188,Diesel,Manual,First,5.0,11.13,22.77,False,1498.0,False,98.59,False
2012,110000,Diesel,Manual,First,7.0,7.2,15.1,False,2179.0,False,140.0,False
2014,61000,Diesel,Manual,First,5.0,2.98,18.6,False,1388.0,False,67.0,False
2010,75000,Petrol,Manual,Second,5.0,1.7,17.92,False,1086.0,False,62.1,False
2015,55000,Diesel,Automatic,First,7.0,52.0,12.0,False,2987.0,False,224.0,False
2003,69966,Petrol,Manual,First,5.0,0.95,19.7,False,796.0,False,46.3,False
2016,42000,Petrol,Manual,First,5.0,9.25,17.8,False,1497.0,False,117.3,False
2014,48000,Diesel,Automatic,First,7.0,16.25,13.01,False,2199.0,False,194.3,False
2015,35000,Diesel,Automatic,First,5.0,20.99,17.9,False,2143.0,False,136.0,False
2005,128000,Diesel,Manual,Second,8.0,4.25,12.8,False,2494.0,False,102.0,False
2008,78000,Diesel,Automatic,Second,5.0,7.2,16.07,False,1995.0,False,181.0,False
2011,53080,Petrol,Manual,First,5.0,4.4,18.6,False,1197.0,False,85.8,False
2011,66000,Petrol,Manual,Second,5.0,4.25,15.04,False,1598.0,False,103.6,False
2012,25000,Petrol,Manual,First,7.0,5.35,16.02,False,1373.0,False,93.7,False
2016,36139,Petrol,Automatic,Second,5.0,6.3,18.9,False,1197.0,False,82.0,False
2017,44000,Diesel,Manual,First,5.0,12.5,19.67,False,1582.0,False,126.2,False
2008,50000,Diesel,Automatic,Second,5.0,7.5,16.77,False,2967.0,False,241.38,False
2016,81177,Diesel,Manual,First,7.0,11.25,16.0,False,1997.0,False,140.0,False
2016,26000,Petrol,Automatic,First,5.0,7.65,16.05,False,1499.0,False,110.4,False
2016,100000,Diesel,Manual,First,5.0,4.5,24.4,False,1120.0,False,71.0,False
2014,75000,Diesel,Automatic,First,5.0,7.5,21.21,False,1498.0,False,103.2,False
2004,119859,Petrol,Automatic,First,5.0,7.1,13.0,False,2987.0,False,210.0,False
2010,55980,Petrol,Manual,First,5.0,2.25,20.36,False,1197.0,False,78.9,False
2015,30000,Diesel,Automatic,First,5.0,27.0,17.11,False,1968.0,False,174.33,False
